timestamp,track_id,raw_score,smoothed_val,voting_ready,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1786537003.714935,10,0.797,0.7833,True,35,2,308,473
1786537003.8270397,5,0.803,0.8192,True,55,1,634,469
1786537003.9382882,5,0.8125,0.8172,True,20,1,640,475
1786537003.9382882,10,0.8022,0.8022,True,4,0,329,476
1786537004.0508904,5,0.8185,0.8176,True,134,2,640,475
1786537004.0508904,10,0.7944,0.7999,True,9,2,315,471
1786537004.1622007,5,0.805,0.8138,True,80,5,640,473
1786537004.1622007,10,0.786,0.7957,True,5,0,317,473
1786537004.290588,5,0.8135,0.8137,True,130,6,640,471
1786537004.290588,10,0.7747,0.7894,True,7,1,305,473
1786537004.4636745,5,0.8048,0.811,True,151,5,640,472
1786537004.4636745,10,0.7981,0.792,True,1,1,315,473
1786537004.5628405,5,0.7829,0.8026,True,45,5,637,472
1786537004.5628405,10,0.7909,0.7917,True,0,0,317,471
1786537004.6731286,5,0.8061,0.8036,True,121,4,639,472
1786537004.6731286,10,0.8105,0.7973,True,0,0,316,471
1786537004.7857869,5,0.8014,0.803,True,154,4,639,473
1786537004.7857869,10,0.8072,0.8003,True,0,0,317,472
1786537004.8975725,5,0.8165,0.807,True,162,4,639,473
1786537004.8975725,10,0.8125,0.8039,True,0,0,317,471
1786537005.0096939,5,0.8133,0.8089,True,175,3,639,475
1786537005.0096939,10,0.8044,0.8041,True,0,0,323,471
1786537005.1105597,5,0.7909,0.8035,True,92,2,639,470
1786537005.1105597,10,0.822,0.8094,True,0,0,317,471
1786537005.2182605,5,0.7929,0.8003,True,164,3,639,473
1786537005.2182605,10,0.8213,0.813,True,0,0,319,471
1786537005.3308427,5,0.8135,0.8043,True,182,4,639,473
1786537005.3308427,10,0.8169,0.8142,True,0,0,319,472
1786537005.4411297,5,0.8077,0.8053,True,148,1,639,471
1786537005.4411297,10,0.79,0.8069,True,3,0,335,470
1786537005.603057,5,0.8317,0.8132,True,188,0,639,471
1786537005.603057,10,0.8031,0.8058,True,3,0,340,470
1786537005.7150917,5,0.8155,0.8139,True,153,1,638,470
1786537005.7150917,10,0.8066,0.806,True,2,0,343,469
